metric,outcome,P_A,A_A,B_A,B_B,AA_vs_PA_pct,BA_vs_AA_pct,BB_vs_BA_pct
image_mass,1,0.29484315734534033,0.3849538593065171,0.38756126505987987,0.2894633803981482,30.562249696584608,0.6773294228196417,-25.311581291947522
image_mass,2,0.2953721879817107,0.39920863909881654,0.409319738755707,0.2694664431633428,35.154444237497174,2.532785783322598,-34.167249304298124
image_mass,3,0.3020600252119558,0.3968775985496385,0.40150633001966135,0.2680255658930076,31.39030835713833,1.1662869073331998,-33.24499619224368
object_mass,1,0.009625548606951825,0.017548914724777938,0.016034710035247715,0.030723562423955,82.31599508108711,-8.628480525876983,91.6065981637214
object_mass,2,0.004848832342411274,0.009262152283261384,0.008105694470247945,0.0234061771408104,91.01820044896442,-12.485843221379511,188.7621440300158
object_mass,3,0.006891511819461498,0.01461121127249494,0.011180010035618367,0.0220689138642159,112.01750291181622,-23.483345582276822,97.39619010990688
object_ratio,1,0.03294164198140611,0.045991570347991,0.04177428862146126,0.1056909746671811,39.61529414335483,-9.169684128243647,153.00484617440756
object_ratio,2,0.01624137676724455,0.022485806111591063,0.019530453755195406,0.0855483615707153,38.44766015735942,-13.143190605349131,338.0254685478472
object_ratio,3,0.022153911663145884,0.03315138579731839,0.025543562661135378,0.0775867676412876,49.64122951012458,-22.94873337330715,203.74293778266153
